condition,well,field,n,mean,std,cv,iqr,qcd,skew,kurtosis,p90,p99,frac_small,frac_large,frac_xlarge
CIDEC_KD,R05C10,3,10630.0,58.0802721625588,95.30487413510345,1.6409164521191988,35.7604,0.4716981132075471,5.440769442334068,37.988251075462784,105.850784,537.836416,0.24619002822201316,0.10856067732831609,0.04807149576669802
CIDEC_KD,R05C10,4,10039.0,57.700094675565296,91.79415739034948,1.5908839995235269,35.7604,0.4716981132075471,5.550746237150063,40.50710113067398,110.142032,493.8368198400023,0.24434704651857755,0.11445363083972507,0.045821296941926486
CIDEC_KD,R05C10,5,9944.0,59.8943545856798,96.7251006419528,1.614928507219926,38.621232,0.49090909090909096,5.4344531011399395,37.72018450464535,111.572448,549.4800022399992,0.2333065164923572,0.11775945293644409,0.04706355591311343
CIDEC_KD,R05C10,6,10384.0,57.50440377349769,92.20708452423946,1.6034786637807963,35.7604,0.4716981132075471,5.82414958454832,44.40422561558399,105.850784,512.088928,0.2346879815100154,0.10911016949152542,0.04381741140215716
CIDEC_KD,R05C10,7,10204.0,60.48077529596237,91.52317747883218,1.5132606523471959,40.051648,0.48275862068965514,5.5366333947810045,39.93973686112894,114.43328,534.9755839999999,0.2079576636613093,0.12406899255194041,0.04155233241865935
CIDEC_KD,R05C10,8,10260.0,57.8483373582846,92.0958614172694,1.592022616775867,38.621232,0.49090909090909096,5.725407283104177,42.921088218099364,108.711616,512.7469193599987,0.24181286549707603,0.11325536062378168,0.044444444444444446
CIDEC_KD,R05C10,9,10321.0,56.830104758841195,85.90171967810747,1.5115530763603517,38.621232,0.49090909090909096,6.058028248746036,48.94316435755388,105.850784,457.44703679999895,0.22323418273423118,0.10919484546071118,0.03769014630365275
CIDEC_KD,R06C10,1,11482.0,53.99029323393137,87.25839599924679,1.616186739738012,34.329984,0.48,5.964878448146536,46.86792045285342,98.698704,479.73291808000147,0.2593624804041108,0.0984149102943738,0.03919177843581258
CIDEC_KD,R06C10,2,10612.0,57.20289118431963,94.91946535018135,1.6593473404050691,35.760400000000004,0.4901960784313726,5.722757986816419,42.250575428407004,107.2812,514.94976,0.2517904259329061,0.10978137957029778,0.04466641537881644
CIDEC_KD,R06C10,3,11011.0,56.70532246517118,97.389930498467,1.717474238124377,34.329984,0.48,5.7817604683992885,42.04535472761506,107.2812,564.8712783999995,0.25992189628553264,0.10943601852692762,0.04495504495504495
CIDEC_KD,R06C10,4,10795.0,55.29554957220935,93.78761178471109,1.6961150130578904,34.329984,0.48,5.88390377264925,43.601341284322224,100.12912,545.2459708799978,0.2648448355720241,0.10180639184807781,0.041037517369152385
CIDEC_KD,R06C10,5,11218.0,55.74363539739704,89.90994782508741,1.6129186262094017,35.760400000000004,0.4901960784313726,5.650470676955031,41.33547647066661,104.420368,519.241008,0.2583348190408272,0.1067035122125156,0.04287751827420218
CIDEC_KD,R06C10,6,10447.0,58.33446485153633,99.71203168097932,1.7093159581518513,35.760400000000004,0.4901960784313726,5.317096804273035,35.0768670210989,105.850784,570.0779926399986,0.26629654446252515,0.10625059825787307,0.047764908586196995
CIDEC_KD,R06C10,7,11020.0,57.69314246243194,95.10309367142966,1.648429771932738,37.190816,0.48148148148148145,6.224831268110231,49.16058502234806,105.850784,527.823504,0.2267695099818512,0.1103448275862069,0.037749546279491834
CIDEC_KD,R06C10,8,11248.0,54.79899787908961,84.5733731552204,1.5433379519425883,35.7604,0.4716981132075471,6.354117319272556,54.25632583422883,100.12912,452.7695764800009,0.22964082503556188,0.10152916073968705,0.034939544807965864
CIDEC_KD,R06C10,9,10455.0,58.55128448397896,94.87012996011445,1.6202911822724095,37.190816,0.48148148148148145,5.850734309285199,44.108484006842744,110.142032,523.4178227199975,0.23137254901960785,0.11726446676231468,0.04323290291726447
CIDEC_KD,R07C10,1,11542.0,53.564877926182646,84.39337405751441,1.5755356368741524,32.899568,0.45098039215686275,5.975595837238354,47.70533102482309,98.698704,460.26495632000064,0.249523479466297,0.09972275168948189,0.03864148327846127
CIDEC_KD,R07C10,2,10401.0,59.02415442053649,95.65731012034256,1.6206468531306932,37.190816,0.48148148148148145,5.655304264637739,41.872445791840626,113.002864,516.380176,0.244014998557831,0.11825785982117104,0.04720699932698779
CIDEC_KD,R07C10,3,10969.0,55.61695788932447,92.40236568245201,1.6614063262203058,34.329984,0.48,5.964167521604377,46.25029935653184,104.420368,488.2295891199996,0.2599143039474884,0.10784939374601149,0.0423010301759504
CIDEC_KD,R07C10,4,10725.0,56.61886615272728,98.79281602752762,1.7448745045695138,34.329984,0.48,5.949495501272706,44.732224664735476,102.989952,548.9364441600003,0.2717016317016317,0.10386946386946387,0.04428904428904429
CIDEC_KD,R07C10,5,10668.0,57.217444508436444,93.31963500163911,1.6309647486594683,35.7604,0.4716981132075471,5.7503772014673515,42.34389236042487,105.850784,529.25392,0.24484439445069367,0.10854893138357705,0.04246344206974128
CIDEC_KD,R07C10,6,10793.0,57.9512639125359,91.38134997673997,1.5768655212534983,37.190816,0.48148148148148145,5.374090040395702,37.420809856392125,105.850784,520.9002905599998,0.2397850458630594,0.10951542666543129,0.04401000648568516
CIDEC_KD,R07C10,7,10351.0,57.884102977490095,89.48991601354832,1.546018879282781,37.190816,0.48148148148148145,5.717947901411372,43.45713786815627,108.711616,486.34144000000003,0.23079895662254854,0.11293594821756352,0.0433774514539658
CIDEC_KD,R07C10,8,10502.0,56.20110184574366,83.72035092266226,1.4896567535713314,37.190816,0.48148148148148145,5.574871459012431,42.47675857633989,108.711616,453.441872,0.22852789944772425,0.11150257093886878,0.04084936202628071
CIDEC_KD,R07C10,9,10335.0,56.88529835471698,86.82994052414325,1.5264038870412857,38.621232,0.49090909090909096,5.736041382334257,44.02768566493915,107.2812,477.27260255999977,0.23599419448476053,0.11320754716981132,0.040638606676342524
NTC,R02C03,1,10536.0,59.051770321943806,93.33439287283208,1.580551986231457,35.7604,0.45454545454545453,5.951083463249745,45.78446843218619,104.420368,507.29703439999946,0.19903189066059226,0.10753606681852695,0.04290053151100987
NTC,R02C03,2,10632.0,57.22350147629796,92.67933908972584,1.6196027278777012,37.190816,0.48148148148148145,5.951841994218452,44.9641973274284,104.420368,530.7844651200021,0.22432279909706546,0.10647103085026335,0.040443942814145976
NTC,R02C03,3,10296.0,57.416837111111114,88.96102216990202,1.5493891103361837,38.621232,0.49090909090909096,5.87900268582719,46.354539685879615,107.2812,478.1165479999948,0.23096348096348096,0.11285936285936286,0.04088966588966589
NTC,R02C03,4,10573.0,57.360723329234844,88.58820031532554,1.5444052162113355,40.05164799999999,0.4999999999999999,6.11578974996684,49.86278257992707,107.2812,474.44037888000565,0.22661496264068853,0.11453702827958007,0.037170150383051166
